data_path,label_path
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00369/BraTS2021_00369_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00369/BraTS2021_00369_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01135/BraTS2021_01135_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01135/BraTS2021_01135_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00031/BraTS2021_00031_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00031/BraTS2021_00031_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00472/BraTS2021_00472_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00472/BraTS2021_00472_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00567/BraTS2021_00567_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00567/BraTS2021_00567_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01575/BraTS2021_01575_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01575/BraTS2021_01575_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00580/BraTS2021_00580_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00580/BraTS2021_00580_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00687/BraTS2021_00687_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00687/BraTS2021_00687_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01311/BraTS2021_01311_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01311/BraTS2021_01311_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01250/BraTS2021_01250_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01250/BraTS2021_01250_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01229/BraTS2021_01229_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01229/BraTS2021_01229_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01037/BraTS2021_01037_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01037/BraTS2021_01037_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01077/BraTS2021_01077_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01077/BraTS2021_01077_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00800/BraTS2021_00800_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00800/BraTS2021_00800_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01022/BraTS2021_01022_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01022/BraTS2021_01022_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01000/BraTS2021_01000_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01000/BraTS2021_01000_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01138/BraTS2021_01138_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01138/BraTS2021_01138_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00299/BraTS2021_00299_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00299/BraTS2021_00299_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01632/BraTS2021_01632_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01632/BraTS2021_01632_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00370/BraTS2021_00370_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00370/BraTS2021_00370_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00246/BraTS2021_00246_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00246/BraTS2021_00246_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01002/BraTS2021_01002_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01002/BraTS2021_01002_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01281/BraTS2021_01281_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01281/BraTS2021_01281_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01586/BraTS2021_01586_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01586/BraTS2021_01586_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01397/BraTS2021_01397_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01397/BraTS2021_01397_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01221/BraTS2021_01221_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01221/BraTS2021_01221_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00518/BraTS2021_00518_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00518/BraTS2021_00518_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00488/BraTS2021_00488_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00488/BraTS2021_00488_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00659/BraTS2021_00659_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00659/BraTS2021_00659_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01646/BraTS2021_01646_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01646/BraTS2021_01646_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01636/BraTS2021_01636_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01636/BraTS2021_01636_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00649/BraTS2021_00649_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00649/BraTS2021_00649_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00587/BraTS2021_00587_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00587/BraTS2021_00587_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01275/BraTS2021_01275_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01275/BraTS2021_01275_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00071/BraTS2021_00071_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00071/BraTS2021_00071_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00003/BraTS2021_00003_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00003/BraTS2021_00003_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01488/BraTS2021_01488_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01488/BraTS2021_01488_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01058/BraTS2021_01058_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01058/BraTS2021_01058_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01411/BraTS2021_01411_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01411/BraTS2021_01411_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00084/BraTS2021_00084_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00084/BraTS2021_00084_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01343/BraTS2021_01343_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01343/BraTS2021_01343_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01488/BraTS2021_01488_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01488/BraTS2021_01488_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00528/BraTS2021_00528_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00528/BraTS2021_00528_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00685/BraTS2021_00685_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00685/BraTS2021_00685_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01386/BraTS2021_01386_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01386/BraTS2021_01386_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00162/BraTS2021_00162_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00162/BraTS2021_00162_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00675/BraTS2021_00675_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00675/BraTS2021_00675_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00231/BraTS2021_00231_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00231/BraTS2021_00231_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00565/BraTS2021_00565_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00565/BraTS2021_00565_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00006/BraTS2021_00006_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00006/BraTS2021_00006_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00582/BraTS2021_00582_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00582/BraTS2021_00582_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01058/BraTS2021_01058_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01058/BraTS2021_01058_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01130/BraTS2021_01130_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01130/BraTS2021_01130_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00176/BraTS2021_00176_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00176/BraTS2021_00176_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01354/BraTS2021_01354_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01354/BraTS2021_01354_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00137/BraTS2021_00137_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00137/BraTS2021_00137_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01173/BraTS2021_01173_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01173/BraTS2021_01173_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00352/BraTS2021_00352_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00352/BraTS2021_00352_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00510/BraTS2021_00510_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00510/BraTS2021_00510_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01095/BraTS2021_01095_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01095/BraTS2021_01095_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01003/BraTS2021_01003_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01003/BraTS2021_01003_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01437/BraTS2021_01437_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01437/BraTS2021_01437_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00505/BraTS2021_00505_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00505/BraTS2021_00505_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01411/BraTS2021_01411_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01411/BraTS2021_01411_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01132/BraTS2021_01132_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01132/BraTS2021_01132_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00455/BraTS2021_00455_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00455/BraTS2021_00455_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01261/BraTS2021_01261_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01261/BraTS2021_01261_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01028/BraTS2021_01028_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01028/BraTS2021_01028_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00026/BraTS2021_00026_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00026/BraTS2021_00026_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01314/BraTS2021_01314_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01314/BraTS2021_01314_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01185/BraTS2021_01185_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01185/BraTS2021_01185_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00454/BraTS2021_00454_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00454/BraTS2021_00454_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01513/BraTS2021_01513_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01513/BraTS2021_01513_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00514/BraTS2021_00514_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00514/BraTS2021_00514_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00756/BraTS2021_00756_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00756/BraTS2021_00756_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01371/BraTS2021_01371_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01371/BraTS2021_01371_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01151/BraTS2021_01151_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01151/BraTS2021_01151_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01410/BraTS2021_01410_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01410/BraTS2021_01410_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01648/BraTS2021_01648_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01648/BraTS2021_01648_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01532/BraTS2021_01532_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01532/BraTS2021_01532_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01301/BraTS2021_01301_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01301/BraTS2021_01301_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00207/BraTS2021_00207_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00207/BraTS2021_00207_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01153/BraTS2021_01153_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01153/BraTS2021_01153_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00227/BraTS2021_00227_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00227/BraTS2021_00227_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01545/BraTS2021_01545_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01545/BraTS2021_01545_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00533/BraTS2021_00533_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00533/BraTS2021_00533_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00334/BraTS2021_00334_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00334/BraTS2021_00334_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00736/BraTS2021_00736_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00736/BraTS2021_00736_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01228/BraTS2021_01228_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01228/BraTS2021_01228_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01512/BraTS2021_01512_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01512/BraTS2021_01512_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00003/BraTS2021_00003_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00003/BraTS2021_00003_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00646/BraTS2021_00646_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00646/BraTS2021_00646_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00061/BraTS2021_00061_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00061/BraTS2021_00061_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01406/BraTS2021_01406_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01406/BraTS2021_01406_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00331/BraTS2021_00331_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00331/BraTS2021_00331_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01452/BraTS2021_01452_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01452/BraTS2021_01452_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01628/BraTS2021_01628_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01628/BraTS2021_01628_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00184/BraTS2021_00184_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00184/BraTS2021_00184_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01230/BraTS2021_01230_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01230/BraTS2021_01230_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00107/BraTS2021_00107_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00107/BraTS2021_00107_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00468/BraTS2021_00468_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00468/BraTS2021_00468_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01271/BraTS2021_01271_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01271/BraTS2021_01271_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00584/BraTS2021_00584_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00584/BraTS2021_00584_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00500/BraTS2021_00500_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00500/BraTS2021_00500_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00026/BraTS2021_00026_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00026/BraTS2021_00026_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00269/BraTS2021_00269_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00269/BraTS2021_00269_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01072/BraTS2021_01072_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01072/BraTS2021_01072_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00383/BraTS2021_00383_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00383/BraTS2021_00383_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01378/BraTS2021_01378_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01378/BraTS2021_01378_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01565/BraTS2021_01565_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01565/BraTS2021_01565_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00328/BraTS2021_00328_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00328/BraTS2021_00328_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01487/BraTS2021_01487_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01487/BraTS2021_01487_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00123/BraTS2021_00123_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00123/BraTS2021_00123_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01501/BraTS2021_01501_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01501/BraTS2021_01501_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01043/BraTS2021_01043_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01043/BraTS2021_01043_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01106/BraTS2021_01106_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01106/BraTS2021_01106_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00608/BraTS2021_00608_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00608/BraTS2021_00608_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00558/BraTS2021_00558_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00558/BraTS2021_00558_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01475/BraTS2021_01475_coronal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_01475/BraTS2021_01475_coronal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00543/BraTS2021_00543_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00543/BraTS2021_00543_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00336/BraTS2021_00336_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00336/BraTS2021_00336_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00493/BraTS2021_00493_transverse_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00493/BraTS2021_00493_transverse_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00178/BraTS2021_00178_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00178/BraTS2021_00178_sagittal_label.pt
../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00739/BraTS2021_00739_sagittal_modalities.pt,../../../data/brats2021_seg/BraTS2021_Training_Data/BraTS2021_00739/BraTS2021_00739_sagittal_label.pt
